
language,filename,blank,comment,code,"https://github.com/AlDanial/cloc v 1.66  T=0.10 s (58.0 files/s, 3516.0 lines/s)"
XML,.idea/workspace.xml,0,0,180
XML,.idea/misc.xml,0,0,98
Python,./csi.py,20,0,46
XML,.idea/modules.xml,0,0,8
XML,.idea/encodings.xml,0,0,6
XML,.idea/jsLibraryMappings.xml,0,0,6
